Date|Time|Symbol|Strike|Call_Put|Expiration|Alert_Type|Side|Vol|OI|Vol_OI_Ratio|Premium|OTM_Pct|Bid_Ask_Pct|Avg_Fill|Multileg_Vol
2026-01-16|12:02:38|NVO|65.0|CALL|2/6/2026|Hot Contract|Ask|1|2200|1.58|622K|5%|8/91|1.79|1%
2026-01-16|12:03:05|CNK|15.0|PUT|6/18/2026|Hot Contract|Ask|0|7|512.29|125K|38%|0/100|0.35|0%
2026-01-16|12:04:35|Z|65.0|PUT|2/20/2026|Hot Contract|Ask|0|1258|2.03|682K|7%|10/77|2.67|0%
2026-01-16|12:10:25|CEG|310.0|CALL|5/15/2026|Hot Contract|Ask|2|2|100.00|683K|2%|17/82|34.15|2%
2026-01-16|12:21:20|FIG|30.0|CALL|3/20/2026|Hot Contract|Ask|3|1349|1.85|1.04M|0%|24/74|4.15|3%
2026-01-16|12:31:08|RIOT|18.5|PUT|1/23/2026|Hot Contract|Ask|1|36|69.50|196K|1%|18/79|0.78|1%
2026-01-16|12:33:42|TSLA|462.5|CALL|1/30/2026|Interval (5 min)|Ask|0|383|2.61|820K|5%|0/100|8.20|0%
2026-01-16|12:33:42|TSLA|462.5|CALL|1/30/2026|Hot Contract|Ask|1|383|3.06|974K|5%|7/92|8.31|1%
2026-01-16|12:34:05|AG|21.0|CALL|1/23/2026|Hot Contract|Ask|10|1489|1.69|154K||20/70|0.61|10%
2026-01-16|12:40:20|DKNG|37.5|CALL|2/20/2026|Hot Contract|Ask|1|7144|2.03|1.31M|15%|14/82|0.90|1%
2026-01-16|12:45:39|BLSH|40.0|CALL|9/18/2026|Hot Contract|Ask|0|||505K|3%|16/83|9.05|0%
2026-01-16|12:47:36|DAVE|240.0|CALL|11/20/2026|Hot Contract|Ask|0|||538K|21%|0/100|45.20|0%
2026-01-16|13:01:37|WMT|124.0|CALL|1/30/2026|Hot Contract|Ask|0|468|22.66|529K|6%|7/92|0.50|0%
2026-01-16|13:07:24|SMCI|31.5|PUT|1/23/2026|Interval (5 min)|Ask|0|88|31.33|204K|3%|0/100|0.74|0%
2026-01-16|13:07:25|SMCI|31.5|PUT|1/23/2026|Hot Contract|Ask|3|88|51.30|375K|3%|14/84|0.83|3%
2026-01-16|13:08:25|PD|12.5|CALL|3/20/2026|Hot Contract|Ask|0|427|5.89|187K|10%|8/91|0.74|0%
2026-01-16|13:10:14|CLOV|2.5|PUT|1/23/2026|Hot Contract|Ask|0|14223|1.75|224K|2%|13/86|0.09|0%
2026-01-16|13:16:14|NBIS|88.0|PUT|1/23/2026|Hot Contract|Ask|9|1380|2.22|115K|19%|1/92|0.38|9%
2026-01-16|13:17:31|LEN|117.0|CALL|1/23/2026|Hot Contract|Ask|0|11|185.36|856K||1/98|4.20|0%
2026-01-16|13:18:26|CRWV|84.0|PUT|1/23/2026|Interval (5 min)|Ask|0|133|31.11|203K|18%|0/100|0.49|0%
2026-01-16|13:18:26|CRWV|84.0|PUT|1/23/2026|Hot Contract|Ask|1|133|37.22|245K|18%|1/99|0.50|1%
2026-01-16|13:18:59|TSM|325.0|PUT|1/23/2026|Hot Contract|Ask|8|1696|1.68|345K|5%|12/84|1.21|8%
2026-01-16|13:20:14|BE|131.0|PUT|1/23/2026|Interval (5 min)|Ask|0|202|6.32|203K|13%|0/100|1.59|0%
2026-01-16|13:22:25|AMD|202.5|PUT|1/23/2026|Hot Contract|Ask|2|2021|1.88|103K|13%|4/94|0.27|2%
2026-01-16|13:23:07|ANET|122.0|PUT|1/23/2026|Hot Contract|Ask|0|106|27.55|196K|6%|5/95|0.67|0%
2026-01-16|13:23:30|MRVL|76.0|PUT|1/23/2026|Hot Contract|Ask|0|205|13.72|131K|6%|2/98|0.47|0%
2026-01-16|13:26:37|INTC|45.5|PUT|1/23/2026|Interval (5 min)|Ask|0|905|2.21|260K|4%|0/100|1.30|0%
2026-01-16|13:26:40|INTC|45.5|PUT|1/23/2026|Hot Contract|Ask|4|905|2.81|328K|4%|13/86|1.29|4%
2026-01-16|13:30:10|ASTS|100.0|PUT|1/30/2026|Hot Contract|Ask|17|1358|2.32|932K|14%|17/76|2.95|17%
2026-01-16|13:30:17|CZR|25.0|PUT|2/20/2026|Interval (5 min)|Ask|0|344|3.42|214K||0/100|1.82|0%
2026-01-16|13:32:12|CF|90.0|CALL|2/20/2026|Hot Contract|Ask|0|1176|2.15|608K|3%|18/80|2.40|0%
2026-01-16|13:32:12|CF|90.0|CALL|2/20/2026|Hot Contract|Ask|0|1176|2.15|608K|3%|18/80|2.40|0%
2026-01-16|13:34:58|GOOG|330.0|PUT|2/27/2026|Interval (5 min)|Ask|0|318|3.14|1.45M|0%|0/100|14.50|0%
2026-01-16|13:40:44|DAL|75.0|CALL|2/20/2026|Hot Contract|Ask|0|2245|6.80|2.04M|7%|1/99|1.34|0%
2026-01-16|13:41:29|BRKB|510.0|CALL|3/20/2026|Interval (5 min)|Ask|0|1627|2.59|2.83M|3%|0/100|6.70|0%
2026-01-16|13:41:31|BRKB|510.0|CALL|3/20/2026|Hot Contract|Ask|0|1627|3.96|4.39M|3%|21/79|6.82|0%
2026-01-16|13:41:31|BRKB|510.0|CALL|3/20/2026|Hot Contract|Ask|0|1627|3.96|4.39M|3%|21/79|6.82|0%
2026-01-16|13:44:34|MU|480.0|CALL|5/15/2026|Hot Contract|Ask|3|56|3.98|507K|34%|7/93|22.71|3%
2026-01-16|13:45:46|MLTX|20.0|CALL|3/20/2026|Hot Contract|Ask|0|183|16.56|623K|19%|9/88|2.06|0%
2026-01-16|13:46:52|CRWD|472.5|CALL|1/23/2026|Hot Contract|Ask|1|79|32.57|845K|4%|13/85|3.29|1%
2026-01-16|13:48:24|SHW|380.0|CALL|3/20/2026|Hot Contract|Ask|0|378|2.58|619K|6%|22/75|6.34|0%
2026-01-16|13:48:24|SHW|380.0|CALL|3/20/2026|Interval (5 min)|Ask|0|378|2.65|635K|6%|24/73|6.34|0%
2026-01-16|13:49:45|BLDR|160.0|CALL|3/20/2026|Hot Contract|Ask|0|74|78.76|1.24M|26%|0/100|2.13|0%
2026-01-16|13:49:59|MLTX|20.0|CALL|3/20/2026|Hot Contract|Ask|0|183|18.51|699K|19%|8/87|2.06|0%
2026-01-16|13:52:12|MHK|140.0|CALL|3/20/2026|Hot Contract|Ask|0|||1.25M|14%|0/100|2.55|0%
2026-01-16|13:52:44|CLOV|2.5|PUT|2/6/2026|Hot Contract|Ask|0|326|16.92|100K|1%|3/97|0.18|0%
2026-01-16|13:53:25|GNRC|185.0|CALL|3/20/2026|Hot Contract|Ask|0|248|10.31|1.25M|15%|0/100|4.88|0%
2026-01-16|13:54:53|ALB|165.0|CALL|2/20/2026|Hot Contract|Ask|5|128|8.24|1.19M|1%|2/97|11.27|5%
2026-01-16|13:58:46|MSTR|195.0|CALL|1/30/2026|Hot Contract|Ask|3|1500|2.03|805K|12%|19/80|2.64|3%
2026-01-16|13:58:46|MSTR|195.0|CALL|1/30/2026|Hot Contract|Ask|3|1500|2.03|805K|12%|19/80|2.64|3%
2026-01-16|13:59:26|SOUN|11.0|CALL|1/30/2026|Hot Contract|Ask|1|1377|2.00|196K||29/71|0.71|1%
2026-01-16|13:59:58|U|50.0|CALL|5/15/2026|Interval (5 min)|Ask|0|1087|2.71|1.06M|22%|0/100|3.60|0%
2026-01-16|14:00:04|U|50.0|CALL|5/15/2026|Hot Contract|Ask|0|1087|2.76|1.09M|22%|2/98|3.63|0%
2026-01-16|14:00:05|U|50.0|CALL|5/15/2026|Hot Contract|Ask|0|1087|2.76|1.09M|22%|2/98|3.63|0%
2026-01-20|07:33:49|SNDK|600.0|CALL|1/15/2027|Hot Contract|Ask|0|5|10.00|588K|42%|0/100|117.50|0%
2026-01-20|07:33:59|LITE|335.0|CALL|2/27/2026|Hot Contract|Ask|0|6|45.00|1.3M|0%|0/100|48.00|0%
2026-01-20|07:36:00|TSLA|427.5|CALL|1/30/2026|Hot Contract|Ask|1|163|2.21|601K|0%|24/74|16.70|1%
2026-01-20|07:36:18|DJT|14.0|PUT|1/23/2026|Hot Contract|Ask|0|753|4.12|109K|2%|1/99|0.35|0%
2026-01-20|07:40:21|GOOG|325.0|CALL|2/27/2026|Hot Contract|Ask|0|44|13.70|890K|1%|0/100|14.75|0%
2026-01-20|07:47:33|DJT|14.0|PUT|1/30/2026|Interval (5 min)|Ask|0|268|18.81|252K|2%|0/100|0.50|0%
2026-01-20|07:47:36|DJT|14.0|PUT|1/30/2026|Hot Contract|Ask|0|268|18.82|252K|2%|0/100|0.50|0%
2026-01-20|07:50:55|ALB|162.5|PUT|1/23/2026|Interval (5 min)|Ask|0|88|11.38|377K|1%|0/100|3.76|0%
2026-01-20|07:51:50|AMD|237.5|CALL|1/23/2026|Hot Contract|Ask|1|3271|1.50|1.64M|3%|19/76|3.35|1%
2026-01-20|07:53:56|SHOP|115.0|PUT|2/20/2026|Interval (5 min)|Ask|0|1036|7.89|768K|24%|0/100|0.94|0%
2026-01-20|07:53:59|SHOP|115.0|PUT|2/20/2026|Hot Contract|Ask|0|1036|7.89|768K|24%|0/100|0.94|0%
2026-01-20|07:54:39|MU|380.0|PUT|1/23/2026|Interval (5 min)|Ask|1|31|35.61|1.29M|0%|28/72|11.68|1%
2026-01-20|07:55:55|SNDK|570.0|CALL|3/20/2026|Hot Contract|Ask|0|4|50.50|737K|27%|0/100|36.47|0%
2026-01-20|07:57:57|NFLX|91.0|CALL|2/20/2026|Interval (5 min)|Ask|0|||411K|2%|0/74|4.00|0%
2026-01-20|07:58:02|NFLX|91.0|CALL|2/20/2026|Hot Contract|Ask|0|||538K|2%|1/79|4.00|0%
2026-01-20|07:58:36|ONDS|16.0|CALL|1/30/2026|Hot Contract|Ask|0|3020|2.04|221K|22%|27/71|0.36|0%
2026-01-20|07:59:45|MARA|10.5|CALL|1/23/2026|Hot Contract|Ask|8|3769|1.56|250K|1%|16/80|0.42|8%
2026-01-20|08:01:35|ASML|1280.0|PUT|1/23/2026|Interval (5 min)|Ask|0|67|15.18|855K|4%|12/88|8.40|0%
2026-01-20|08:04:27|MU|350.0|PUT|1/23/2026|Hot Contract|Ask|8|6168|1.50|2.61M|7%|22/76|2.82|8%
2026-01-20|08:04:44|HOOD|112.0|CALL|1/30/2026|Interval (5 min)|Ask|0|279|3.66|204K|6%|1/99|2.00|0%
2026-01-20|08:07:32|BILI|30.0|PUT|2/20/2026|Interval (5 min)|Ask|0|252|5.13|207K|3%|0/100|1.60|0%
2026-01-20|08:08:35|BILI|30.0|PUT|2/20/2026|Hot Contract|Ask|0|252|13.62|550K|3%|0/97|1.60|0%
2026-01-20|08:18:14|NFLX|91.0|CALL|2/20/2026|Hot Contract|Ask|0|||1|2%|7/82|4.00|0%
2026-01-20|08:18:20|SNDK|500.0|CALL|1/23/2026|Hot Contract|Ask|9|918|2.72|1.04M|13%|20/74|4.15|9%
2026-01-20|08:23:46|GPN|90.0|CALL|7/17/2026|Interval (5 min)|Ask|0|||348K|22%|20/67|3.37|0%
2026-01-20|08:24:56|KSS|20.0|CALL|4/17/2026|Interval (5 min)|Ask|0|359|3.40|207K|11%|23/77|1.70|0%
2026-01-20|08:26:32|COHR|240.0|CALL|2/20/2026|Hot Contract|Ask|0|132|6.55|647K|23%|0/100|7.47|0%
2026-01-20|08:30:14|CRWD|450.0|CALL|1/30/2026|Hot Contract|Ask|3|289|2.01|586K|1%|12/87|10.11|3%
2026-01-20|08:31:06|DAVE|190.0|CALL|2/20/2026|Hot Contract|Ask|0|41|9.46|644K||0/100|16.61|0%
2026-01-20|08:33:40|LITE|350.0|CALL|1/23/2026|Hot Contract|Ask|0|353|2.05|698K|0%|6/80|9.66|0%
2026-01-20|08:38:12|MARA|10.5|CALL|1/23/2026|Hot Contract|Ask|3|3769|3.99|613K||13/85|0.41|3%
2026-01-20|08:44:14|PDD|55.0|PUT|5/15/2026|Hot Contract|Ask|0|46|92.87|111K|47%|25/75|0.26|0%
2026-01-20|08:47:35|NOW|125.0|CALL|3/20/2026|Hot Contract|Ask|1|23|37.00|932K||1/99|10.95|1%
2026-01-20|08:48:15|UNP|205.0|PUT|2/20/2026|Interval (5 min)|Ask|0|255|7.06|290K|8%|0/100|1.61|0%
2026-01-20|08:58:41|GOOG|305.0|PUT|5/15/2026|Interval (5 min)|Ask|0|113|80.45|14.13M|6%|28/70|15.55|0%
2026-01-20|08:59:57|GOOG|305.0|PUT|5/15/2026|Hot Contract|Ask|0|113|81.06|14.24M|7%|28/70|15.54|0%
2026-01-20|09:01:07|HPQ|18.0|PUT|3/20/2026|Hot Contract|Ask|0|380|7.49|194K|10%|24/73|0.68|0%
2026-01-20|09:01:26|AIRS|3.0|CALL|3/20/2026|Interval (5 min)|Ask|0|2|1|206K|11%|11/88|0.64|0%
2026-01-20|09:01:27|AIRS|3.0|CALL|3/20/2026|Hot Contract|Ask|0|2|1|215K|11%|11/88|0.64|0%
2026-01-20|09:02:46|RUN|18.0|CALL|2/20/2026|Hot Contract|Ask|0|1142|2.25|264K|8%|13/87|1.03|0%
2026-01-20|09:05:29|IREN|62.0|CALL|1/23/2026|Hot Contract|Ask|1|1169|2.25|104K|9%|15/82|0.39|1%
2026-01-20|09:07:54|IVVD|2.5|CALL|2/20/2026|Hot Contract|Ask|0|318|11.03|100K|5%|17/82|0.29|0%
2026-01-20|09:11:47|IONQ|55.0|CALL|1/30/2026|Interval (5 min)|Ask|1|1395|1.69|563K|5%|15/71|2.39|1%
2026-01-20|09:12:59|NCLH|21.5|CALL|1/23/2026|Hot Contract|Ask|0|5|1|133K|2%|4/96|0.26|0%
2026-01-20|09:13:59|IBRX|7.5|CALL|3/20/2026|Hot Contract|Ask|6|1399|1.91|519K|8%|20/72|1.95|6%
2026-01-20|09:21:42|BRKB|485.0|PUT|2/13/2026|Interval (5 min)|Ask|0|111|45.05|2.75M|0%|0/100|5.51|0%
2026-01-20|09:21:45|BRKB|485.0|PUT|2/13/2026|Hot Contract|Ask|0|111|45.05|2.75M|0%|0/100|5.51|0%
2026-01-20|09:23:32|PGR|180.0|PUT|3/20/2026|Interval (5 min)|Ask|0|60|17.90|246K|11%|0/100|2.29|0%
2026-01-20|09:24:56|NOW|160.0|CALL|12/18/2026|Hot Contract|Ask|0|457|4.16|1.99M|27%|0/100|10.45|0%
2026-01-20|09:33:40|BA|240.0|PUT|1/30/2026|Interval (5 min)|Ask|0|853|3.55|1.21M|3%|0/100|4.00|0%
2026-01-20|09:33:43|BA|240.0|PUT|1/30/2026|Hot Contract|Ask|11|853|4.10|1.43M|3%|5/95|4.08|11%
2026-01-20|09:40:50|MTG|25.0|PUT|3/20/2026|Hot Contract|Ask|0|260|9.67|152K|5%|10/90|0.60|0%
2026-01-20|09:41:00|MRVL|80.0|PUT|1/23/2026|Hot Contract|Ask|2|1426|1.78|277K|2%|6/91|1.09|2%
2026-01-20|09:41:06|ONDS|16.0|CALL|1/30/2026|Hot Contract|Ask|1|3020|4.20|518K|14%|25/72|0.41|1%
2026-01-20|09:43:37|GPN|60.0|PUT|2/20/2026|Interval (5 min)|Ask|0|271|25.76|265K|18%|0/100|0.38|0%
2026-01-20|09:43:38|GPN|60.0|PUT|2/20/2026|Hot Contract|Ask|0|271|25.84|266K|18%|0/100|0.38|0%
2026-01-20|09:44:54|PG|160.0|CALL|4/17/2026|Hot Contract|Ask|0|1212|5.75|801K|9%|7/93|1.15|0%
2026-01-20|09:45:52|MBLY|15.0|CALL|1/15/2027|Hot Contract|Ask|0|4512|2.25|1.71M|39%|13/84|1.68|0%
2026-01-20|09:46:10|MBLY|11.0|CALL|5/15/2026|Interval (5 min)|Ask|0|515|2.74|223K|2%|0/100|1.58|0%
2026-01-20|09:46:15|MBLY|11.0|CALL|5/15/2026|Hot Contract|Ask|0|515|7.57|616K|2%|0/100|1.58|0%
2026-01-20|09:46:15|MBLY|11.0|CALL|5/15/2026|Hot Contract|Ask|0|515|7.57|616K|2%|0/100|1.58|0%
2026-01-20|09:46:20|SOC|11.0|CALL|2/13/2026|Hot Contract|Ask|2|217|14.76|614K||5/94|1.92|2%
2026-01-20|09:51:11|TEAM|122.0|CALL|2/6/2026|Hot Contract|Ask|0|||508K|2%|0/100|7.70|0%
2026-01-20|09:51:48|RMBS|120.0|CALL|2/20/2026|Hot Contract|Ask|0|207|7.65|1.07M|6%|2/98|6.73|0%
2026-01-20|09:57:48|BE|160.0|CALL|1/23/2026|Hot Contract|Ask|1|2102|2.50|1.51M|5%|15/71|2.88|1%
2026-01-20|09:57:49|BE|160.0|CALL|1/23/2026|Hot Contract|Ask|1|2102|2.50|1.51M|5%|15/71|2.88|1%
2026-01-20|10:15:38|INTC|60.0|CALL|5/15/2026|Hot Contract|Ask|1|7125|1.62|4.68M|20%|2/98|4.06|1%
2026-01-20|10:15:43|RUN|18.0|CALL|2/20/2026|Hot Contract|Ask|0|1142|4.22|504K|5%|25/70|1.05|0%
2026-01-20|10:44:07|QBTS|32.0|CALL|3/20/2026|Interval (5 min)|Ask|0|395|2.57|340K|14%|0/98|3.35|0%
2026-01-20|10:44:11|NBIS|103.0|CALL|1/23/2026|Interval (5 min)|Ask|0|249|4.04|312K|2%|1/99|3.10|0%
2026-01-20|10:44:13|NBIS|103.0|CALL|1/23/2026|Hot Contract|Ask|4|249|6.29|532K|2%|15/76|3.40|4%
2026-01-20|10:44:57|NVO|63.0|CALL|1/23/2026|Hot Contract|Ask|3|858|3.15|244K|2%|13/84|0.90|3%
2026-01-20|10:45:16|NVO|63.0|CALL|1/23/2026|Hot Contract|Ask|1|858|6.13|526K|2%|8/90|1.00|1%
2026-01-20|10:46:51|NVO|63.0|CALL|1/23/2026|Interval (5 min)|Ask|0|858|4.94|469K|2%|0/100|1.11|0%
2026-01-20|11:01:47|SEI|50.0|PUT|2/20/2026|Hot Contract|Ask|0|409|10.07|1.31M|11%|28/72|3.19|0%
2026-01-20|11:19:47|VST|120.0|PUT|6/18/2026|Interval (5 min)|Ask|0|115|8.70|584K|24%|16/84|5.84|0%
2026-01-20|11:26:52|BSX|95.0|CALL|4/17/2026|Hot Contract|Ask|10|2982|1.67|1.77M|5%|5/83|3.54|10%
2026-01-20|11:28:32|SHOP|145.0|CALL|1/23/2026|Hot Contract|Ask|1|9|105.78|516K||1/83|5.42|1%
2026-01-20|11:35:07|GOOG|320.0|PUT|3/20/2026|Interval (5 min)|Ask|0|1637|3.67|9.02M|1%|0/100|15.00|0%
2026-01-20|11:35:11|GOOG|320.0|PUT|3/20/2026|Hot Contract|Ask|1|1637|5.64|13.89M|1%|29/70|15.04|1%
2026-01-20|11:36:14|SNDK|620.0|CALL|6/18/2026|Hot Contract|Ask|0|||654K|39%|0/100|65.40|0%
2026-01-20|11:46:47|QBTS|29.5|CALL|1/23/2026|Hot Contract|Ask|5|921|2.80|149K|8%|23/71|0.58|5%
2026-01-20|11:52:35|DJT|13.5|PUT|1/30/2026|Hot Contract|Ask|0|196|18.13|106K|5%|0/100|0.30|0%
2026-01-20|11:56:56|OXM|40.0|PUT|2/20/2026|Interval (5 min)|Ask|0|9|122.00|450K||0/100|4.10|0%
2026-01-20|12:05:05|AMKR|55.0|CALL|2/20/2026|Interval (5 min)|Ask|0|767|1.31|240K|12%|3/97|2.40|0%
2026-01-20|12:11:50|STLA|9.5|PUT|2/27/2026|Interval (5 min)|Ask|0|29|108.03|204K||0/100|0.65|0%
2026-01-20|12:11:50|STLA|9.5|PUT|2/27/2026|Hot Contract|Ask|0|29|108.17|204K||0/100|0.65|0%
2026-01-20|12:25:15|TXN|180.0|PUT|2/20/2026|Interval (5 min)|Ask|0|432|2.33|554K|4%|0/100|5.50|0%
2026-01-20|12:30:17|EQX|17.5|CALL|2/20/2026|Hot Contract|Ask|0|1553|2.80|178K|14%|13/86|0.41|0%
2026-01-20|12:42:07|ONDS|17.0|CALL|1/30/2026|Hot Contract|Ask|1|1310|2.96|106K|30%|14/74|0.27|1%
2026-01-20|12:47:06|LYV|140.0|PUT|2/20/2026|Interval (5 min)|Ask|0|104|9.62|570K|1%|0/94|5.70|0%
2026-01-20|12:51:18|OPEN|7.5|CALL|1/30/2026|Hot Contract|Ask|2|4658|1.78|102K|18%|27/71|0.12|2%
2026-01-20|12:53:12|OPEN|7.0|CALL|1/23/2026|Hot Contract|Ask|1|27783|1.50|439K|10%|24/72|0.11|1%
2026-01-20|12:57:13|CRC|47.5|CALL|2/20/2026|Interval (5 min)|Ask|0|17|59.82|203K|1%|10/68|2.00|0%
2026-01-20|13:21:09|NFLX|105.0|CALL|1/23/2026|Hot Contract|Ask|18|4760|2.16|181K|19%|25/70|0.18|18%
2026-01-20|13:21:20|FRO|30.0|CALL|5/15/2026|Interval (5 min)|Ask|0|49|39.84|222K|16%|10/85|1.14|0%
2026-01-20|13:28:47|NFLX|102.0|CALL|1/23/2026|Hot Contract|Ask|13|3424|1.50|158K|16%|20/73|0.31|13%
2026-01-20|13:31:14|HBAN|17.0|PUT|3/20/2026|Interval (5 min)|Ask|0|||216K|6%|3/97|0.45|0%
2026-01-20|13:31:15|HBAN|17.0|PUT|3/20/2026|Hot Contract|Ask|0|||216K|6%|3/97|0.45|0%
2026-01-20|13:35:32|TSM|330.0|CALL|1/30/2026|Interval (5 min)|Ask|0|890|1.78|1.24M|1%|0/100|7.85|0%
2026-01-20|13:35:34|TSM|330.0|CALL|1/30/2026|Hot Contract|Ask|8|890|2.96|2.17M|1%|18/78|8.23|8%
2026-01-20|13:44:53|TSM|327.5|CALL|1/23/2026|Interval (5 min)|Ask|0|540|1.85|587K|0%|1/99|5.87|0%
2026-01-20|13:44:57|TSM|327.5|CALL|1/23/2026|Hot Contract|Ask|3|540|2.27|732K|0%|6/84|5.96|3%
2026-01-20|13:50:39|BRKB|505.0|CALL|2/20/2026|Interval (5 min)|Ask|0|1484|3.20|989K|4%|0/100|2.08|0%
2026-01-20|13:50:40|BRKB|505.0|CALL|2/20/2026|Hot Contract|Ask|0|1484|3.57|1.11M|4%|3/97|2.09|0%
2026-01-20|13:50:41|BRKB|505.0|CALL|2/20/2026|Hot Contract|Ask|0|1484|3.57|1.11M|4%|3/97|2.09|0%
2026-01-20|13:50:39|BRKB|505.0|CALL|2/20/2026|Interval (5 min)|Ask|0|1484|3.20|989K|4%|0/100|2.08|0%
2026-01-20|13:50:40|BRKB|505.0|CALL|2/20/2026|Hot Contract|Ask|0|1484|3.57|1.11M|4%|3/97|2.09|0%
2026-01-20|13:50:41|BRKB|505.0|CALL|2/20/2026|Hot Contract|Ask|0|1484|3.57|1.11M|4%|3/97|2.09|0%
2026-01-21|07:30:57|AMD|320.0|CALL|8/21/2026|Hot Contract|Ask|0|197|5.04|1.92M|34%|0/100|19.30|0%
2026-01-21|07:34:02|LITE|390.0|CALL|3/20/2026|Hot Contract|Ask|0|63|3.62|1.13M|9%|0/100|49.70|0%
2026-01-21|07:34:04|NFLX|85.0|CALL|1/30/2026|Interval (5 min)|Ask|1|902|1.75|225K|3%|33/65|1.42|1%
2026-01-21|07:36:26|ORCL|170.0|PUT|1/23/2026|Interval (5 min)|Ask|0|2091|2.39|501K|4%|0/100|1.00|0%
2026-01-21|07:36:30|ORCL|170.0|PUT|1/23/2026|Hot Contract|Ask|0|2091|2.44|509K|4%|1/99|1.00|0%
2026-01-21|07:39:33|NFLX|83.0|CALL|1/30/2026|Interval (5 min)|Ask|1|98|10.61|253K||32/65|2.44|1%
2026-01-21|07:40:02|KGS|45.0|CALL|4/17/2026|Interval (5 min)|Ask|0|452|4.42|270K|13%|0/100|1.35|0%
2026-01-21|07:41:05|INTC|50.0|PUT|1/30/2026|Interval (5 min)|Ask|0|805|1.31|223K|3%|2/81|2.11|0%
2026-01-21|07:42:42|SNDK|465.0|CALL|2/20/2026|Hot Contract|Ask|0|21|4.86|564K|0%|0/100|55.29|0%
2026-01-21|07:43:42|AMD|252.5|CALL|1/30/2026|Hot Contract|Ask|0|186|6.40|500K|6%|7/92|4.20|0%
2026-01-21|07:47:57|INTC|52.0|PUT|1/30/2026|Interval (5 min)|Ask|0|49|21.90|309K|0%|27/70|2.88|0%
2026-01-21|07:57:01|ARM|119.0|CALL|1/30/2026|Interval (5 min)|Ask|0|45|22.22|298K|3%|0/100|2.98|0%
2026-01-21|07:57:05|BE|170.0|CALL|1/30/2026|Interval (5 min)|Ask|0|618|1.81|477K|11%|35/65|4.27|0%
2026-01-21|07:59:01|INTC|65.0|CALL|4/17/2026|Interval (5 min)|Ask|0|4424|1.28|1.7M|24%|0/100|3.00|0%
2026-01-21|07:59:08|INTC|65.0|CALL|4/17/2026|Hot Contract|Ask|0|4424|1.54|2.04M|24%|1/98|3.00|0%
2026-01-21|08:00:12|INTC|65.0|CALL|4/17/2026|Hot Contract|Ask|0|4424|2.14|2.86M|24%|12/88|3.02|0%
2026-01-21|08:00:32|TSLA|435.0|CALL|9/18/2026|Hot Contract|Ask|0|4|18.75|507K|3%|20/79|67.56|0%
2026-01-21|08:02:33|AMD|260.0|CALL|1/30/2026|Hot Contract|Ask|3|1924|1.73|1.23M|6%|15/80|3.71|3%
2026-01-21|08:02:45|AMD|260.0|CALL|1/30/2026|Hot Contract|Ask|3|1924|2.02|1.48M|6%|13/83|3.80|3%
2026-01-21|08:03:15|BE|175.0|CALL|4/17/2026|Hot Contract|Ask|0|180|4.88|2.22M|15%|9/91|25.25|0%
2026-01-21|08:03:17|AMD|260.0|CALL|1/30/2026|Interval (5 min)|Ask|0|1924|1.66|1.39M|6%|3/97|4.33|0%
2026-01-21|08:04:45|ARM|119.0|CALL|1/30/2026|Hot Contract|Ask|0|45|47.64|653K|3%|4/96|3.05|0%
2026-01-21|08:05:17|EXE|115.0|CALL|2/20/2026|Interval (5 min)|Ask|0|525|1.90|268K|4%|0/100|2.68|0%
2026-01-21|08:06:41|INTC|55.0|CALL|1/30/2026|Hot Contract|Ask|3|2576|1.59|812K|4%|19/73|1.99|3%
2026-01-21|08:08:02|SA|34.0|CALL|3/20/2026|Interval (5 min)|Ask|0|49|20.41|390K|0%|0/100|3.90|0%
2026-01-21|08:08:27|NXPI|235.0|CALL|1/30/2026|Hot Contract|Ask|0|26|34.85|546K|0%|21/79|6.03|0%
2026-01-21|08:12:47|INTC|70.0|CALL|4/17/2026|Interval (5 min)|Ask|0|5360|1.27|1.8M|32%|0/100|2.65|0%
2026-01-21|08:15:42|INTC|70.0|CALL|4/17/2026|Hot Contract|Ask|1|5360|1.51|2.14M|32%|4/96|2.64|1%
2026-01-21|08:18:19|ARM|114.0|PUT|1/30/2026|Interval (5 min)|Ask|0|103|14.94|474K|3%|18/65|3.08|0%
2026-01-21|08:20:51|LCID|11.5|CALL|1/23/2026|Hot Contract|Ask|1|989|6.15|152K|3%|15/82|0.25|1%
2026-01-21|08:21:11|INTC|60.0|CALL|2/27/2026|Interval (5 min)|Ask|0|800|3.06|695K|12%|0/100|2.84|0%
2026-01-21|08:21:13|INTC|60.0|CALL|2/27/2026|Hot Contract|Ask|1|800|3.21|722K|12%|2/98|2.81|1%
2026-01-21|08:21:13|INTC|60.0|CALL|2/27/2026|Hot Contract|Ask|1|800|3.21|722K|12%|2/98|2.81|1%
2026-01-21|08:22:46|INTC|70.0|CALL|4/17/2026|Hot Contract|Ask|0|5360|2.31|3.32M|31%|4/95|2.68|0%
2026-01-21|08:30:09|SCHW|103.0|CALL|1/23/2026|Hot Contract|Ask|7|1120|2.29|158K|1%|25/75|0.62|7%
2026-01-21|08:33:56|AMZN|230.0|CALL|2/13/2026|Interval (5 min)|Ask|0|491|2.35|1.31M||35/65|11.36|0%
2026-01-21|08:35:39|SVM|10.0|PUT|2/20/2026|Hot Contract|Ask|0|1476|3.44|176K|17%|0/100|0.35|0%
